# Rime user dictionary
#@/db_name	luna_pinyin
#@/db_type	userdb
#@/rime_version	1.7.2
#@/tick	4888
#@/user_id	salt-linux
a 	啊	c=5 d=2.59854 t=4888
fang fa shang 	方法上	c=1 d=0.0699482 t=4888
fang fang mian mian 	方方面面	c=0 d=0.00186856 t=4888
fang fang mian mian de 	方方面面的	c=1 d=0.0187793 t=4888
fang hu 	防護	c=1 d=0.704688 t=4888
fang huo qiang 	防火牆	c=3 d=1.54725 t=4888
fang kuai 	方塊	c=2 d=1.59309 t=4888
fang mian 	方面	c=1 d=0.0430669 t=4888
fang ru 	放入	c=1 d=0.00444934 t=4888
fang shi 	方式	c=1 d=0.474734 t=4888
fang song 	放鬆	c=1 d=0.125556 t=4888
fang xiang 	方向	c=1 d=0.0466538 t=4888
fang zheng 	方正	c=1 d=0.0096577 t=4888
fei 	非	c=0 d=0.099005 t=4888
fei chang 	非常	c=3 d=0.792288 t=4888
fei chang yuan yi 	非常願意	c=1 d=0.0963276 t=4888
fei qi yi 	非奇異	c=1 d=0.995012 t=4888
fen bie 	分別	c=1 d=0.418952 t=4888
fen bu 	分佈	c=2 d=0.00777998 t=4888
fen ge 	分割	c=1 d=0.25924 t=4888
fen jie 	分解	c=1 d=0.99005 t=4888
fen lei 	分類	c=4 d=0.778801 t=4888
fen li 	分離	c=1 d=0.251579 t=4888
fen ping 	分屏	c=3 d=1.80517 t=4888
fen shu 	分數	c=0 d=0.0024972 t=4888
fen shu lve di 	分數略低	c=1 d=0.0250972 t=4888
fen xi 	分析	c=1 d=0.847894 t=4888
fu 	付	c=1 d=0.704688 t=4888
fu 	富	c=1 d=0.83527 t=4888
fu 	父	c=3 d=0.737123 t=4888
fu 	福	c=1 d=7.99196e-11 t=4888
fu 	符	c=1 d=0.168065 t=4888
fu chou zhe 	復仇者	c=1 d=0.980199 t=4888
fu hao 	符號	c=1 d=0.869358 t=4888
fu lai 	浮來	c=1 d=0.826959 t=4888
fu li ye 	傅里葉	c=1 d=0.481909 t=4888
fu li ye bian huan 	傅立葉變換	c=1 d=0.0837432 t=4888
fu shi tu 	俯視圖	c=1 d=0.438235 t=4888
fu tu 	附圖	c=0 d=0.000970611 t=4888
fu tu shuo ming 	附圖說明	c=1 d=0.00975476 t=4888
fu wu 	服務	c=3 d=0.894296 t=4888
fu wu de 	服務的	c=1 d=0.0197421 t=4888
fu wu qi 	服務器	c=3 d=0.713451 t=4888
fu xian 	復現	c=3 d=0.94758 t=4888
fu xuan 	複選	c=1 d=0.339596 t=4888
fu yang 	福洋	c=1 d=0.778801 t=4888
fu za 	複雜	c=0 d=0.011475 t=4888
fu za ling luan 	複雜凌亂	c=1 d=0.115325 t=4888
fu zhi 	複製	c=1 d=0.718924 t=4888
gai 	該	c=6 d=1.30108 t=4888
gai bian 	改變	c=1 d=0.403955 t=4888
gai ling yu 	該領域	c=2 d=0.107202 t=4888
gai lun 	概論	c=1 d=0.2334 t=4888
gai nian 	概念	c=2 d=0.980199 t=4888
gai wen jian 	該文件	c=1 d=0.774916 t=4888
gan 	感	c=0 d=0.0546074 t=4888
gan chu 	肝出	c=1 d=0.57695 t=4888
gan jue 	感覺	c=0 d=0.0172045 t=4888
gan shen me 	幹什麼	c=0 d=0.0687289 t=4888
gan shen me de 	幹什麼的	c=1 d=0.690734 t=4888
gan xie 	感謝	c=1 d=0.740818 t=4888
gan xing qu 	感興趣	c=1 d=0.0238732 t=4888
gang 	岡	c=1 d=0.895834 t=4888
gang gang 	剛剛	c=2 d=0.042248 t=4888
gang kan 	剛看	c=1 d=0.239309 t=4888
gang qu 	港區	c=1 d=0.690734 t=4888
gao 	稿	c=1 d=0.99005 t=4888
gao 	高	c=1 d=0.107528 t=4888
gao bu dong 	搞不懂	c=0 d=0.000196945 t=4888
gao du 	高度	c=1 d=0.511709 t=4888
gao kao 	高考	c=0 d=0.00290133 t=4888
gao kao shi 	高考時	c=1 d=0.0291588 t=4888
gao liang 	高亮	c=0 d=0.0891366 t=4888
gao qing 	高清	c=2 d=1.87416 t=4888
gao si 	高斯	c=0 d=0.000404611 t=4888
gao si fen bu 	高斯分佈	c=1 d=0.00406639 t=4888
gao su 	高速	c=0 d=0.0210136 t=4888
gao su da jia 	告訴大家	c=1 d=0.379083 t=4888
gao su tu fa tong xin 	高速突發通信	c=1 d=0.211189 t=4888
gao zi 	稿子	c=1 d=0.529935 t=4888
ge 	個	c=7 d=1.35544 t=4888
ge 	隔	c=1 d=0.666977 t=4888
ge bie 	個別	c=0 d=0.0778801 t=4888
ge bie de 	個別的	c=1 d=0.782705 t=4888
ge bu fen 	各部分	c=1 d=0.591555 t=4888
ge bu xiang tong 	各不相同	c=1 d=0.522046 t=4888
ge ge 	各個	c=2 d=0.0592194 t=4888
ge hang ge ye 	各行各業	c=3 d=0.0418119 t=4888
ge li 	個例	c=1 d=0.0319048 t=4888
ge ren 	個人	c=1 d=0.701173 t=4888
ge shi 	格式	c=3 d=1.30632 t=4888
ge shi hua 	格式化	c=7 d=4.03606 t=4888
ge xing ge se 	各形各色	c=1 d=0.0160829 t=4888
ge you ge de 	各有各的	c=1 d=0.075774 t=4888
ge zhong 	各種	c=2 d=0.349938 t=4888
ge zhong fang fa 	各種方法	c=1 d=0.108609 t=4888
ge zhong ge yang 	各種各樣	c=1 d=0.127454 t=4888
ge zi 	各自	c=1 d=0.0823039 t=4888
ge zi de 	各自的	c=2 d=0.124731 t=4888
gei 	給	c=1 d=0.279431 t=4888
gei ni 	給你	c=2 d=1.82503 t=4888
gei ni fa de tu pian 	給你發的圖片	c=1 d=0.159614 t=4888
gei wo 	給我	c=2 d=0.655175 t=4888
gen 	跟	c=1 d=0.499074 t=4888
gen ben 	根本	c=2 d=1.80988 t=4888
gen ju 	根據	c=0 d=0.0839457 t=4888
gen ju yi shang shu ju 	根據以上數據	c=1 d=0.843665 t=4888
gen ni 	跟你	c=1 d=0.631284 t=4888
gen ni zou 	跟你走	c=0 d=0.0591555 t=4888
gen sui 	跟隨	c=1 d=0.506617 t=4888
gen wo zou 	跟我走	c=1 d=0.582748 t=4888
gen zong 	跟蹤	c=0 d=0.000143728 t=4888
geng 	耿	c=1 d=0.293758 t=4888
geng gai 	更改	c=5 d=1.15157 t=4888
geng xin 	更新	c=3 d=1.66002 t=4888
geng xin le 	更新了	c=1 d=0.726149 t=4888
gong cheng 	工程	c=2 d=0.0685632 t=4888
gong cheng lun li 	工程倫理	c=1 d=0.0135686 t=4888
gong gong 	公共	c=6 d=5.80834 t=4888
gong ju 	工具	c=2 d=1.11542 t=4888
gong neng 	功能	c=1 d=0.597501 t=4888
gong qi jun 	宮崎駿	c=1 d=0.217621 t=4888
gong shang 	工商	c=1 d=0.835278 t=4888
gong shi 	公式	c=5 d=1.95052 t=4888
gong si 	公司	c=3 d=0.0817617 t=4888
gong xian 	貢獻	c=3 d=1.85586 t=4888
gong xiang 	共享	c=5 d=2.06518 t=4888
gong zuo 	工作	c=5 d=1.38413 t=4888
gong zuo mo shi 	工作模式	c=1 d=0.19398 t=4888
gong zuo shang 	工作上	c=1 d=0.66034 t=4888
gou mai 	購買	c=0 d=0.029523 t=4888
gou zao 	構造	c=1 d=0.292293 t=4888
gu 	骨	c=1 d=0.733447 t=4888
gu ge 	谷歌	c=4 d=1.26082 t=4888
gu ge fan yi 	谷歌翻譯	c=1 d=0.26054 t=4888
gu ge xue shu 	谷歌學術	c=1 d=0.0614212 t=4888
gu ji 	估計	c=17 d=6.63905 t=4888
gu ji wang luo 	估計網絡	c=2 d=0.756294 t=4888
gu shi 	故事	c=7 d=1.36545 t=4888
gua qi 	掛起	c=1 d=0.261846 t=4888
guan 	管	c=0 d=0.0159614 t=4888
guan 	關	c=1 d=0.597501 t=4888
guan cha 	觀察	c=1 d=0.0247235 t=4888
guan fang 	官方	c=2 d=1.72144 t=4888
guan hu 	關乎	c=1 d=0.023442 t=4888
guan jian 	關鍵	c=0 d=0.00823602 t=4888
guan li 	管理	c=1 d=0.755784 t=4888
guan li qi 	管理器	c=0 d=0.0433874 t=4888
guan wang 	官網	c=1 d=0.923116 t=4888
guan xi 	關係	c=1 d=0.0400569 t=4888
guan xi shang 	關係上	c=1 d=0.0428521 t=4888
guan yu 	關於	c=3 d=0.328728 t=4888
guan yu shi 	管於是	c=1 d=0.160414 t=4888
guan zhu 	關注	c=1 d=0.00923273 t=4888
guang 	光	c=2 d=0.548812 t=4888
guang da 	廣大	c=1 d=0.918512 t=4888
guang gao 	廣告	c=1 d=0.597501 t=4888
guang liu 	光流	c=11 d=6.86261 t=4888
guang liu fa 	光流法	c=2 d=1.41794 t=4888
guang liu gu ji 	光流估計	c=1 d=0.955997 t=4888
gui 	貴	c=2 d=0.458406 t=4888
gui dang 	歸檔	c=2 d=0.166689 t=4888
gui gong si 	貴公司	c=1 d=0.00927901 t=4888
gui yi 	歸一	c=1 d=0.412714 t=4888
guo 	國	c=1 d=0.650509 t=4888
guo 	過	c=2 d=0.813364 t=4888
guo cheng 	過程	c=1 d=0.414783 t=4888
guo de gang 	郭德綱	c=1 d=0.740818 t=4888
guo fang 	國防	c=1 d=0.0323869 t=4888
guo jia 	國家	c=1 d=0.923116 t=4888
guo jia an quan 	國家安全	c=3 d=1.1222 t=4888
guo jia an quan de 	國家安全的	c=2 d=1.80086 t=4888
guo lv 	過濾	c=0 d=0.112823 t=4888
guo lv mo kuai 	過濾模塊	c=1 d=0.565525 t=4888
guo qi 	過期	c=1 d=0.351455 t=4888
guo qi le 	過期了	c=1 d=0.349938 t=4888
guo qiang 	國強	c=0 d=0.0044601 t=4888
guo qiang bi ba 	國強必霸	c=1 d=0.0448245 t=4888
guo qu 	過去	c=0 d=0.0449329 t=4888
guo qu le 	過去了	c=0 d=0.0433874 t=4888
guo wen 	郭文	c=2 d=1.50081 t=4888
ha 	哈	c=1 d=0.88692 t=4888
ha fu man 	哈夫曼	c=1 d=0.481909 t=4888
ha ha 	哈哈	c=13 d=6.24263 t=4888
ha ha ha 	哈哈哈	c=2 d=1.09451 t=4888
hai 	還	c=1 d=0.158004 t=4888
hai bu zhi 	還不知	c=1 d=0.246597 t=4888
hai hao 	還好	c=1 d=0.0269169 t=4888
hai mei 	還沒	c=1 d=0.008396 t=4888
hai shi 	還是	c=4 d=0.688797 t=4888
hai xu yao 	還需要	c=1 d=0.444858 t=4888
hai yang 	海洋	c=1 d=0.774916 t=4888
hai yang 	海陽	c=1 d=0.771052 t=4888
hai yao 	還要	c=0 d=0.0250324 t=4888
hai yao kan 	還要看	c=1 d=0.251579 t=4888
hai you 	還有	c=3 d=0.657047 t=4888
hai you hao duo 	還有好多	c=1 d=0.173774 t=4888
hai zai 	還在	c=1 d=0.008271 t=4888
han hua 	漢化	c=1 d=0.390628 t=4888
han shu 	函數	c=8 d=2.47212 t=4888
han yu pin yin 	漢語拼音	c=1 d=0.637628 t=4888
hang 	行	c=2 d=1.74833 t=4888
hang kong hang tian 	航空航天	c=1 d=0.421052 t=4888
hang ye 	行業	c=0 d=0.00792617 t=4888
hao 	好	c=6 d=3.49147 t=4888
hao 	號	c=1 d=0.323033 t=4888
hao ba 	好吧	c=2 d=0.498208 t=4888
hao chi 	好吃	c=0 d=0.0053397 t=4888
hao da 	好噠	c=1 d=0.847894 t=4888
hao de 	好的	c=2 d=0.310732 t=4888
hao di 	好滴	c=1 d=0.254107 t=4888
hao duo 	好多	c=0 d=0.0172907 t=4888
hao le 	好了	c=3 d=1.80468 t=4888
hao nan 	好難	c=0 d=0.0353455 t=4888
hao nan ji 	好難記	c=1 d=0.355226 t=4888
hao wu 	毫無	c=0 d=0.0965605 t=4888
hao wu bian ji 	毫無邊際	c=1 d=0.970446 t=4888
hao ya 	好呀	c=1 d=0.557106 t=4888
hao you 	好友	c=1 d=0.826959 t=4888
hao you qian 	好有錢	c=1 d=0.802519 t=4888
he 	和	c=37 d=5.48377 t=4888
he 	核	c=1 d=0.444858 t=4888
he 	鶴	c=0 d=0.0100761 t=4888
he cheng 	合成	c=1 d=0.582748 t=4888
he ping 	和平	c=0 d=0.0941765 t=4888
he ping de nian dai 	和平的年代	c=1 d=0.946485 t=4888
he ruo 	何若	c=1 d=0.588605 t=4888
he suan 	覈算	c=0 d=0.0196912 t=4888
he xin 	核心	c=1 d=0.161218 t=4888
hei ke 	黑客	c=2 d=1.31374 t=4888
hen 	很	c=1 d=1.00031 t=4888
hen chang shi jian 	很長時間	c=1 d=0.25924 t=4888
hen da 	很大	c=2 d=0.133075 t=4888
hen da de 	很大的	c=0 d=0.0571209 t=4888
hen da de yi yi 	很大的意義	c=1 d=0.574072 t=4888
hen duo 	很多	c=2 d=0.170333 t=4888
hen hao de 	很好的	c=1 d=0.034562 t=4888
hen jian dan 	很簡單	c=1 d=0.786628 t=4888
hen ke yi 	很可以	c=1 d=0.913931 t=4888
hen nan shou 	很難受	c=1 d=0.0274607 t=4888
hen qiang 	很強	c=0 d=0.0412714 t=4888
hen qiang de 	很強的	c=1 d=0.414783 t=4888
hen zhong 	很重	c=0 d=0.0168638 t=4888
hong mao 	紅帽	c=1 d=0.909373 t=4888
hong xing 	紅星	c=1 d=0.0833256 t=4888
hou 	後	c=2 d=0.991894 t=4888
hou lai 	後來	c=1 d=0.315058 t=4888
hou tai 	後臺	c=2 d=0.869358 t=4888
hou xuan ci 	後選詞	c=1 d=0.201897 t=4888
hou zhi 	後置	c=0 d=0.0565525 t=4888
hou zhi guo lv 	後置過濾	c=1 d=0.56836 t=4888
hu 	虎	c=1 d=0.647265 t=4888
hua 	化	c=4 d=1.17235 t=4888
hua 	話	c=1 d=0.644036 t=4888
hua ci 	畫詞	c=1 d=0.882497 t=4888
hua ding 	劃定	c=1 d=0.932394 t=4888
hua sheng 	花生	c=2 d=1.2584 t=4888
hua sheng ke 	花生殼	c=11 d=6.09768 t=4888
hua wen 	花紋	c=4 d=2.30283 t=4888
huan cun 	緩存	c=1 d=0.00514361 t=4888
huan jing 	環境	c=9 d=3.79661 t=4888
huan jing bian liang 	環境變量	c=6 d=2.56095 t=4888
huan kuan 	還款	c=0 d=0.00587185 t=4888
huan qu 	換區	c=1 d=0.774916 t=4888
huan qu 	換取	c=1 d=0.771052 t=4888
huan ying 	歡迎	c=2 d=0.852144 t=4888
huan ying lai dao 	歡迎來到	c=1 d=0.522046 t=4888
huang 	黃	c=1 d=0.20089 t=4888
hui 	會	c=5 d=0.996044 t=4888
hui 	薈	c=1 d=0.865022 t=4888
hui che 	回車	c=1 d=0.185444 t=4888
hui du 	灰度	c=1 d=0.88692 t=4888
hui fu 	回覆	c=1 d=0.878095 t=4888
hui fu 	恢復	c=2 d=1.10333 t=4888
hui qu 	回去	c=0 d=0.00930145 t=4888
hui qu la 	回去啦	c=1 d=0.0934807 t=4888
hui tu 	繪圖	c=1 d=0.208045 t=4888
hui yi 	會議	c=1 d=0.676658 t=4888
hui zhi 	繪製	c=2 d=0.00750736 t=4888
huo 	或	c=3 d=0.663028 t=4888
huo beng luan tiao 	活蹦亂跳	c=1 d=0.126186 t=4888
huo bi 	貨幣	c=0 d=7.71708e-12 t=4888
huo de 	獲得	c=1 d=0.557106 t=4888
huo duo huo shao 	或多或少	c=1 d=0.0327124 t=4888
huo qu 	獲取	c=3 d=1.2801 t=4888
huo yan 	火焰	c=1 d=0.960789 t=4888
huo zhe shi 	或者是	c=1 d=0.0378169 t=4888
ji 	及	c=1 d=0.00381048 t=4888
ji 	機	c=1 d=7.05288e-11 t=4888
ji 	積	c=0 d=0.0980199 t=4888
ji 	記	c=0 d=0.0353455 t=4888
ji an 	吉安	c=0 d=0.0822835 t=4888
ji an du 	吉安都	c=1 d=0.826959 t=4888
ji ben 	基本	c=2 d=0.799781 t=4888
ji ben shang 	基本上	c=1 d=0.0397558 t=4888
ji ben shi yong 	基本使用	c=1 d=0.140156 t=4888
ji cheng 	繼承	c=1 d=0.923116 t=4888
ji chu 	基礎	c=3 d=1.30846 t=4888
ji chu bian ji qi 	基礎編輯器	c=1 d=0.810584 t=4888
ji chu jie xi 	基礎解析	c=1 d=0.774916 t=4888
ji chu shang 	基礎上	c=1 d=0.22091 t=4888
ji de 	記得	c=0 d=0.0105399 t=4888
ji de ba 	記得把	c=1 d=0.105928 t=4888
ji fen 	積分	c=2 d=1.1909 t=4888
ji fen de 	積分的	c=1 d=0.250324 t=4888
ji ge 	幾個	c=1 d=0.701173 t=4888
ji he 	幾何	c=1 d=0.287941 t=4888
ji huo 	激活	c=1 d=0.311923 t=4888
ji huo han shu 	激活函數	c=4 d=0.83554 t=4888
ji ji 	積極	c=2 d=0.223451 t=4888
ji ji xiang shang 	積極向上	c=1 d=0.694197 t=4888
ji ke 	即可	c=1 d=0.451581 t=4888
ji lu 	記錄	c=4 d=1.42711 t=4888
ji lu sheng huo 	記錄生活	c=1 d=0.109154 t=4888
ji lu wo de sheng huo 	記錄我的生活	c=1 d=0.12938 t=4888
ji pian 	幾篇	c=1 d=0.373439 t=4888
ji qi 	及其	c=1 d=0.423162 t=4888
ji qi 	機器	c=0 d=0.022091 t=4888
ji qi xue xi 	機器學習	c=1 d=0.222017 t=4888
ji qiao 	技巧	c=1 d=0.852144 t=4888
ji shi 	即使	c=1 d=0.421052 t=4888
ji shu 	技術	c=7 d=1.0338 t=4888
ji suan 	計算	c=6 d=0.913641 t=4888
ji suan fang fa 	計算方法	c=1 d=0.207008 t=4888
ji suan gong shi 	計算公式	c=1 d=0.900325 t=4888
ji suan ji 	計算機	c=4 d=1.12989 t=4888
ji suan ji shi jue 	計算機視覺	c=1 d=0.166127 t=4888
ji suan qi 	計算器	c=2 d=0.895361 t=4888
ji tian 	幾天	c=1 d=0.0492917 t=4888
ji xian 	極限	c=0 d=0.0650509 t=4888
ji xian tiao zhan 	極限挑戰	c=1 d=0.65377 t=4888
ji yi 	記憶	c=0 d=0.0071719 t=4888
ji yi de ben zhi 	記憶的本質	c=1 d=0.0720785 t=4888
ji yu 	基於	c=1 d=0.970446 t=4888
ji zhan 	激戰	c=1 d=0.57695 t=4888
ji zhi 	機制	c=3 d=0.920513 t=4888
ji zuo 	記作	c=1 d=0.814647 t=4888
jia 	佳	c=1 d=0.348192 t=4888
jia 	加	c=1 d=0.00324708 t=4888
jia 	夾	c=1 d=0.00878245 t=4888
jia bi 	假幣	c=0 d=0.0932394 t=4888
jia bi wen ti 	假幣問題	c=4 d=3.90233 t=4888
jia da long 	佳達隆	c=1 d=0.0808629 t=4888
jia ge 	價格	c=1 d=0.23457 t=4888
jia gou 	架構	c=0 d=0.0207008 t=4888
jia gou tu 	架構圖	c=1 d=0.208045 t=4888
jia ni 	家你	c=1 d=0.818731 t=4888
jia quan 	加權	c=2 d=1.21013 t=4888
jia quan 	甲醛	c=1 d=0.588605 t=4888
jia ru 	加入	c=1 d=0.697676 t=4888
jia shang 	加上	c=1 d=0.794534 t=4888
jia shang le 	加上了	c=1 d=0.222017 t=4888
jia shi 	駕駛	c=1 d=0.0485578 t=4888
jia ting 	家庭	c=1 d=0.289384 t=4888
jia you 	加油	c=1 d=0.511709 t=4888
jia zai 	加載	c=2 d=0.310218 t=4888
jia zai qi 	加載器	c=1 d=0.0028799 t=4888
jia zhi 	價值	c=2 d=0.729789 t=4888
jian 	劍	c=1 d=0.40657 t=4888
jian 	鍵	c=5 d=2.753 t=4888
jian biao 	見表	c=1 d=0.244143 t=4888
jian ce 	檢測	c=7 d=3.99407 t=4888
jian cha 	檢查	c=1 d=0.748264 t=4888
jian chi 	堅持	c=4 d=2.28393 t=4888
jian dan 	簡單	c=1 d=0.244781 t=4888
jian dan ji lu 	簡單記錄	c=1 d=0.228779 t=4888
jian du 	監督	c=1 d=1.03567 t=4888
jian du xue xi 	監督學習	c=1 d=0.0871609 t=4888
jian ge 	間隔	c=1 d=0.687289 t=4888
jian guo 	堅果	c=3 d=1.66714 t=4888
jian guo yun 	堅果雲	c=1 d=0.873716 t=4888
jian jie 	簡介	c=2 d=0.254107 t=4888
jian jin 	漸進	c=0 d=0.0618783 t=4888
jian jin biao da shi 	漸進表達式	c=1 d=0.621885 t=4888
jian qie 	剪切	c=0 d=0.0847894 t=4888
jian qie ban 	剪切板	c=1 d=0.852144 t=4888
jian shao 	減少	c=1 d=0.927743 t=4888
jian tao 	檢討	c=1 d=0.412714 t=4888
jian ting 	監聽	c=1 d=0.856415 t=4888
jian tou 	箭頭	c=1 d=0.111917 t=4888
jian wei 	鍵位	c=5 d=1.86658 t=4888
jian yi 	建議	c=1 d=0.860708 t=4888
jian ying 	簡影	c=1 d=0.740818 t=4888
jian zhi fa 	減治法	c=3 d=2.92688 t=4888
jiang 	將	c=8 d=1.64976 t=4888
jiang di 	降低	c=1 d=0.375311 t=4888
jiang jiang 	講講	c=1 d=0.271173 t=4888
jiang jie 	講解	c=1 d=0.965605 t=4888
jiang nan 	江南	c=1 d=0.579842 t=4888
jiang shan 	江山	c=0 d=0.0114178 t=4888
jiao 	腳	c=1 d=0.57695 t=4888
jiao 	較	c=1 d=0.11475 t=4888
jiao ben 	腳本	c=2 d=1.04396 t=4888
jiao cai 	教材	c=1 d=0.579842 t=4888
jiao cheng 	教程	c=1 d=0.567748 t=4888
jiao du kan 	角度看	c=1 d=0.0235177 t=4888
jiao fu 	教父	c=2 d=1.99501 t=4888
jiao gao 	較高	c=1 d=0.0939493 t=4888
jiao guo 	教過	c=1 d=0.346456 t=4888
jiao shen me 	叫什麼	c=0 d=0.00765355 t=4888
jiao yu bu 	教育部	c=1 d=0.0824965 t=4888
jiao zhu 	校注	c=2 d=0.139704 t=4888
jie 	傑	c=0 d=0.0562705 t=4888
jie 	屆	c=0 d=0.0546074 t=4888
jie 	街	c=1 d=0.522046 t=4888
jie dian 	節點	c=1 d=0.722527 t=4888
jie gou 	結構	c=6 d=0.928302 t=4888
jie guo 	結果	c=1 d=0.831104 t=4888
jie he 	結合	c=1 d=0.540641 t=4888
jie jia 	結痂	c=0 d=0.0794534 t=4888
jie jia lai 	結痂來	c=1 d=0.798516 t=4888
jie jue 	解決	c=3 d=1.44144 t=4888
jie jue le 	解決了	c=1 d=0.382893 t=4888
jie jue wen ti 	解決問題	c=0 d=0.00403566 t=4888
jie jue wen ti de guan jian 	解決問題的關鍵	c=1 d=0.0405589 t=4888
jie mian 	界面	c=3 d=0.960789 t=4888
jie ping 	截屏	c=2 d=1.35167 t=4888
jie qu 	街區	c=1 d=0.891366 t=4888
jie shao 	介紹	c=3 d=1.23284 t=4888
jie shu 	結束	c=1 d=0.00351752 t=4888
jie tiao qi 	解調器	c=1 d=0.214381 t=4888
jie tou 	街頭	c=0 d=0.00147723 t=4888
jie tou xiao fan 	街頭小販	c=1 d=0.0148464 t=4888
jie tu 	截圖	c=1 d=0.955997 t=4888
jie xi 	解析	c=1 d=0.746507 t=4888
jie xia lai 	接下來	c=2 d=1.23852 t=4888
jie ya 	解壓	c=3 d=2.40158 t=4888
jie ya dao 	解壓到	c=1 d=0.88692 t=4888
jin 	今	c=2 d=0.78469 t=4888
jin 	近	c=1 d=0.173774 t=4888
jin 	金	c=1 d=0.647265 t=4888
jin cheng 	進程	c=1 d=0.451581 t=4888
jin cheng xin xi 	進程信息	c=1 d=0.00719046 t=4888
jin er 	進而	c=1 d=0.0219278 t=4888
jin guan 	儘管	c=1 d=0.814647 t=4888
jin jin shi 	僅僅是	c=1 d=0.0520787 t=4888
jin qi 	近期	c=1 d=0.818731 t=4888
jin ru 	進入	c=2 d=0.0141474 t=4888
jin tian 	今天	c=1 d=0.128093 t=4888
jin xing 	進行	c=2 d=0.65377 t=4888
jin xing shi yan 	進行實驗	c=1 d=0.396531 t=4888
jin zhang 	緊張	c=0 d=0.0123687 t=4888
jin zhang le 	緊張了	c=1 d=0.124307 t=4888
jin zhi 	禁止	c=1 d=0.918512 t=4888
jing 	靜	c=1 d=1 t=4888
jing chang 	經常	c=2 d=0.70822 t=4888
jing dian 	經典	c=6 d=2.46576 t=4888
jing dian wang luo 	經典網絡	c=2 d=0.113833 t=4888
jing dong 	京東	c=1 d=0.0642682 t=4888
jing dong bai tiao 	京東白條	c=1 d=0.0587185 t=4888
jing du 	精度	c=6 d=0.817345 t=4888
jing guo 	經過	c=1 d=0.683861 t=4888
jing guo wo 	經過我	c=1 d=0.0243554 t=4888
jing hai 	靜海	c=1 d=0.276901 t=4888
jing hai qu 	靜海區	c=2 d=0.606531 t=4888
jing hai qu 	靜海去	c=1 d=0.603506 t=4888
jing hai zhen 	靜海鎮	c=2 d=0.609571 t=4888
jing ji 	經濟	c=2 d=0.0624057 t=4888
jing li 	經歷	c=0 d=0.00281559 t=4888
jing li le 	經歷了	c=1 d=0.028297 t=4888
jing que du 	精確度	c=2 d=0.00738948 t=4888
jing wei du 	經緯度	c=1 d=0.778801 t=4888
jing xi 	精細	c=1 d=0.618783 t=4888
jing xiang 	鏡像	c=20 d=4.67009 t=4888
jiu 	就	c=7 d=0.958597 t=4888
jiu bi ru 	就比如	c=1 d=0.00208081 t=4888
jiu dao zhi 	就導致	c=1 d=0.0849267 t=4888
jiu gou 	就夠	c=0 d=0.00343896 t=4888
jiu gou cheng le 	就夠成了	c=1 d=0.034562 t=4888
jiu hao 	就好	c=1 d=0.927743 t=4888
jiu hao le 	就好了	c=1 d=0.847894 t=4888
jiu ke yi 	就可以	c=2 d=0.980199 t=4888
jiu lai 	就來	c=1 d=0.26982 t=4888
jiu neng gou 	就能夠	c=1 d=0.105399 t=4888
jiu shi 	就是	c=1 d=0.0615697 t=4888
jiu shi zai 	就實在	c=1 d=0.218712 t=4888
jiu shi zhe ge yang zi 	就是這個樣子	c=1 d=0.618783 t=4888
jiu xing 	就行	c=1 d=0.951229 t=4888
jiu you 	就有	c=0 d=0.0132655 t=4888
jiu you jia zhi 	就有價值	c=1 d=0.13332 t=4888
jiu yu dao 	就遇到	c=1 d=0.0281559 t=4888
jiu zheng 	糾正	c=0 d=0.0865022 t=4888
jiu zheng zi ji 	糾正自己	c=1 d=0.869358 t=4888
jiu zhua zhu le 	就抓住了	c=1 d=0.0403566 t=4888
ju 	居	c=1 d=0.932394 t=4888
ju 	據	c=0 d=0.0980199 t=4888
ju chi yun 	矩池雲	c=4 d=1.54206 t=4888
ju jue 	拒絕	c=0 d=0.00977834 t=4888
ju jue de 	拒絕的	c=1 d=0.0982736 t=4888
ju li 	距離	c=2 d=1.88804 t=4888
ju lie 	劇烈	c=0 d=0.0831104 t=4888
ju lie yun dong 	劇烈運動	c=1 d=0.83527 t=4888
ju shi 	局勢	c=0 d=0.00246002 t=4888
ju ti 	具體	c=1 d=0.752014 t=4888
ju you 	具有	c=1 d=0.413086 t=4888
ju yu wang 	局域網	c=1 d=0.554327 t=4888
ju zhen 	矩陣	c=6 d=3.62951 t=4888
ju zhen lun 	矩陣論	c=2 d=1.79176 t=4888
ju zhong 	劇中	c=1 d=0.666977 t=4888
ju zi 	句子	c=1 d=0.860708 t=4888
juan 	卷	c=0 d=0.0980199 t=4888
juan ji 	卷積	c=7 d=0.91378 t=4888
juan ji wang luo 	卷積網絡	c=1 d=0.985112 t=4888
jue bu 	絕不	c=0 d=0.00441572 t=4888
jue ce 	決策	c=0 d=0.0937067 t=4888
jue ce mian 	決策麪	c=1 d=0.941765 t=4888
jue de 	覺得	c=1 d=0.628192 t=4888
jue de bu cuo 	覺得不錯	c=1 d=0.112478 t=4888
jue ding 	決定	c=2 d=0.0535196 t=4888
jue ding zhe 	決定着	c=1 d=0.0395575 t=4888
jue ming 	絕命	c=1 d=1.05402 t=4888
jue ming du shi 	絕命毒師	c=1 d=0.00339653 t=4888
jue ming du shi 	絕命督師	c=1 d=0.00171216 t=4888
jue ming yong 	絕命用	c=1 d=0.937067 t=4888
jun 	均	c=2 d=0.752589 t=4888
